country;year;co2;co2_per_capita;primary_energy_consumption;population;gdp;annual_co2_tonnes;energy_available_final_consumption_ktoe;gross_available_energy_ktoe;net_energy_supply_ktoe;renewables_share_pct;public_rd_investment;private_rd_investment;clean_energy_patents;ghg_total_kt_co2eq;ghg_agriculture_kt_co2eq;ghg_buildings_kt_co2eq;ghg_dom_avi_kt_co2eq;ghg_energy_kt_co2eq;ghg_indirect_kt_co2eq;ghg_industry_kt_co2eq;ghg_transport_kt_co2eq;ghg_waste_kt_co2eq
France;2006;406.157;6.546;3128.931;62049831.0;2297018187776.0;406669020.0;164416.625;275800.862;267466.791;8.936;879.0219999999999;957.4116235;345.92748183;524060.6495473466;79862.53691309292;103529.03131655704;21.02907830186466;54369.18079440935;1389.26514331282;130979.6166673713;128459.08277629309;25471.93593630925
France;2007;396.01;6.343;3075.79;62432438.0;2354672041984.0;396461200.0;161699.616;273383.172;264774.813;9.426;943.027;1408.5585962;439.94772198;518682.0789135929;81923.86349602234;94485.70611456924;21.02907830186466;55486.74448083287;1337.660774454702;132108.38527834616;127553.91405365863;25785.804715711187
France;2008;389.094;6.198;3084.845;62780187.0;2362451689472.0;389794300.0;163470.262;274567.207;266265.985;11.188;1038.411;1545.3580815;538.0683903199999;511396.416044739;80779.3770558192;101455.8020314312;21.02907830186466;50847.13360074833;1268.026457774628;129479.54415282956;121580.77865961964;25985.75408651907
France;2009;370.876;5.877;2908.91;63106461.0;2295353049088.0;371404200.0;157302.049;263931.347;256163.96;12.215;1146.323;1998.1087711;654.32422966;497282.8528765098;80075.70936284539;103313.22543094428;21.02907830186466;51791.007889077926;1191.805948344818;115091.967163899;120289.81511626564;25529.321965133724
France;2010;376.457;5.936;3001.231;63417366.0;2342490472448.0;377079400.0;161508.816;272001.499;264200.164;12.671;1116.094;2105.1606763;760.6981667700001;506870.2717932144;81290.799637561;101586.05862632292;21.02907830186466;54491.44229490873;1161.513189727407;121887.05409869924;120692.60187530662;25760.80207068953
France;2011;354.375;5.56;2897.027;63733777.0;2393401982976.0;355126820.0;155629.417;267396.828;257133.351;10.813;1248.644;2393.4836076;904.711981;487207.14897996216;77854.71334442998;86959.59583503543;21.02907830186466;46555.80140365602;1114.465407955329;125988.61313549356;123338.05207041894;25395.90778297158
France;2012;356.439;5.564;2894.028;64058465.0;2400896417792.0;358100260.0;159713.51;267546.563;257696.274;13.239;1258.201;2222.2830024;1059.45148211;489382.5516856477;78866.98521663905;92519.53167345008;21.02907830186466;50824.00830863984;1086.85005638911;118589.38742729885;122202.74190929616;25293.04709393356
France;2013;358.703;5.571;2924.146;64387736.0;2414733688832.0;360013340.0;162213.079;268737.617;259317.319;13.88;1269.203;2263.5932843;1037.31312665;484079.4618771838;79022.06782033863;96225.38366265302;21.02907830186466;49178.93451214358;1047.785329813716;113182.4888730723;121278.06788377916;24144.73379538536
France;2014;326.842;5.052;2796.844;64692495.0;2437822808064.0;327808770.0;152411.043;257913.243;249072.501;14.362;1223.377;1865.1272613;938.39775243;450124.0491119071;79457.41518450902;79989.01808549862;21.02907830186466;37116.3694603391;965.5189956448372;107335.24696007336;121572.85881822578;23687.62160761519
France;2015;331.49;5.106;2822.273;64916336.0;2464953663488.0;332131000.0;156385.717;262125.908;253629.951;14.803;1204.898;1682.2592125;880.37513007;455931.761506737;80317.4084026509;83518.55564733264;21.02907830186466;39559.062669784944;939.4456753879904;105205.35523918408;122896.14327720393;23495.790595195376
France;2016;334.2;5.135;2765.453;65086852.0;2491956330496.0;335496400.0;157546.566;257623.466;249300.843;15.451;1112.482;1561.6926944;739.41910394;457116.0632626774;79260.18670947611;82947.88036558725;21.02907830186466;41706.680645148816;920.8770449952864;105727.13696403526;123290.72244269132;23262.579090742125
France;2017;337.101;5.164;2754.919;65284775.0;2549057585152.0;338368030.0;157250.356;257864.628;249301.178;15.847;1123.64;497.504863;685.8614035797692;459784.2638653068;78876.89358696384;82635.261082253;21.02907830186466;46131.43824130247;893.8471717350516;104136.13254344145;123813.91362816912;23296.7776114438
France;2018;321.94;4.914;2788.956;65519539.0;2596599234560.0;323101730.0;154500.695;256876.492;247714.242;16.384;1168.961;1581.6792007642857;685.8614035797692;446132.8659391382;77362.70495365385;79657.83508890406;21.02907830186466;37196.62060373696;832.7991124448869;107037.6279612804;120858.27019504424;23187.008024072296
France;2019;315.015;4.793;2729.562;65729460.0;2644453883904.0;316320800.0;154078.898;253608.393;244377.363;17.174;1095.8938;1581.6792007642857;685.8614035797692;437581.0177798589;76408.46597965571;77563.50225186502;21.02907830186466;36406.50286434042;806.325740139404;102694.17573406483;120368.76166028046;23333.28354951273
France;2020;280.49;4.256;2441.166;65905273.0;2438594035712.0;281515500.0;141402.039;224834.266;221358.822;19.109;1095.8938;1581.6792007642857;685.8614035797692;397335.271257371;71484.17329111314;75231.50666320544;21.02907830186466;33118.889792747745;693.5005096053898;90980.63547359494;121386.01324677121;23042.40132124307
France;2021;305.607;4.625;2593.625;66083547.0;2604822691840.0;307271840.0;152610.769;243539.944;239728.259;19.391;1095.8938;1581.6792007642857;685.8614035797692;425749.7219066479;72160.35542168077;78421.52204124948;21.02907830186466;35423.51442919781;750.1604820037015;101030.6577959156;114988.8034079792;22974.708328621276
France;2022;293.502;4.428;2298.56;66277412.0;2671568748544.0;295303800.0;143038.466;221485.772;215445.191;20.33;1095.8938;1581.6792007642857;685.8614035797692;410889.0780500482;69377.77212839037;67148.5748855964;21.02907830186466;37349.6732167124;722.5891539577987;95046.59217910016;118421.23110515844;22822.64538113353
France;2023;272.476;4.101;2406.633;66438828.0;2431395816717.4736;270262660.0;140450.994;225612.377;219086.619;22.462;1095.8938;1581.6792007642857;685.8614035797692;384942.7090062384;68295.60226651706;62006.17689325064;21.02907830186466;28667.173411481075;659.89845290668;88077.76255527354;114815.54615771164;22420.549269099072
Germany;2004;876.57;10.678;4009.893;82092706.0;2894624980992.0;876569860.0;236848.3;350455.498;340909.624;6.207;369.614;3341.5411203;1113.4766367;1003839.2134221093;66322.24184811475;166982.3331706487;21.02907830186466;359178.09940533724;2072.1951891387366;219902.0066160661;162948.13753905715;26434.19965374132
Germany;2005;867.881;10.578;3962.635;82046731.0;2945460994048.0;867880500.0;235941.059;348965.483;339031.16;7.167;391.796;4120.5463197;1223.66322437;977275.3199296008;65431.86338558993;163591.3268341278;21.02907830186466;354358.5836948108;1958.5804015180968;212830.14624996917;154155.79858230983;24949.02078127722
Germany;2006;886.434;10.85;4062.387;81701971.0;3086359199744.0;886434300.0;243618.27;359623.625;349207.463;8.466;395.68;4746.8316815;1389.240368984;983987.8121071492;63104.064493357626;172316.9192425497;21.02907830186466;358274.10019667324;1936.7261739430703;213109.11320868187;152013.1803341236;23233.70845782021
Germany;2007;846.116;10.408;3893.423;81298546.0;3220275724288.0;846152960.0;227141.243;342528.52;331311.589;10.039;414.414;6149.6705488;1773.816534016;955826.7630270964;64308.07123086228;133276.166403111;21.02907830186466;371466.897604049;1845.138203737991;216503.32083720728;146728.06747234284;21699.10127578398
Germany;2008;856.607;10.561;3934.666;81110781.0;3289020366848.0;856642500.0;233613.955;346715.338;335474.274;10.072;477.244;6733.3156957;2028.23130498;954737.595272334;64788.208807307376;157941.672336554;21.02907830186466;350163.739942274;1780.2820382515042;212681.46002303727;147173.996214674;20208.23591023611
Germany;2009;789.951;9.76;3692.178;80935275.0;3136502104064.0;789983940.0;220558.997;324246.861;313472.064;10.851;596.977;7990.795292;2327.677806338;889501.3495464792;64611.15488477215;146684.44743472806;21.02907830186466;323167.6366219445;1666.4101796350594;189406.13496587815;145400.7146650163;18564.85079450585
Germany;2010;826.68;10.227;3847.151;80830917.0;3301123031040.0;826704700.0;233131.667;341023.672;330303.551;11.667;618.5360000000001;9385.2590422;2790.77841465;936060.0094762216;65430.78385287752;154962.9995305116;21.02907830186466;341307.2347421452;1658.1353968759006;208804.8259235262;146617.4005942944;17278.62943598603
Germany;2011;804.514;9.95;3710.584;80857877.0;3467712921600.0;804541600.0;222082.948;323483.343;313107.906;12.47;685.861;9402.4017591;3212.18597905;907390.1631573908;64450.97192693724;133533.67701486152;21.02907830186466;334146.1182501587;1581.0092188974331;208700.12188315572;148559.1864164402;16419.078446942458
Germany;2012;814.09;10.061;3761.916;80916393.0;3482225475584.0;814093000.0;222452.55;326147.321;315440.699;13.549;705.655;10144.1685089;3603.78649877;918336.7976580802;64870.08706047469;141377.76631453622;21.02907830186466;344930.3723874192;1544.5114161342888;202844.78980555217;147169.32371989786;15599.946954068297
Germany;2013;831.743;10.263;3868.517;81041580.0;3497463119872.0;831745540.0;230353.675;333067.586;322440.619;13.757;808.461;8388.4838101;3223.65995485;935578.046872993;65787.06051518346;152107.9939503232;21.02907830186466;349679.9347763084;1523.262390030461;200496.5699617348;151211.70128862848;14771.52399078581
Germany;2014;792.579;9.74;3710.465;81376078.0;3574741336064.0;792583600.0;218966.961;318861.268;308553.144;14.381;799.057;8752.3006023;3265.32537362;896083.4300659555;67019.78518730673;130567.29952791343;21.02907830186466;330604.68431855016;1441.5340382943975;199114.8576662189;153269.36281344644;14065.906514226515
Germany;2015;800.844;9.757;3780.86;82077546.0;3628073746432.0;800822500.0;220828.704;320515.397;310082.463;14.901;839.7660000000001;7943.6887709;2935.906047703;901037.8483425932;66359.47544872218;134343.5821771001;21.02907830186466;325805.61220426694;1402.7145822738864;203382.55277037967;156220.9149215537;13522.99623829717
Germany;2016;798.014;9.642;3841.451;82760100.0;3708980035584.0;797988300.0;223485.083;322845.741;311411.038;14.885;853.432;7745.384633099999;2928.05996963;903734.5947383246;65461.70588158551;137731.3563989837;21.02907830186466;324786.9102954301;1374.912773202895;201658.84183128076;159701.13418571718;13019.733372123055
Germany;2017;784.594;9.441;3888.133;83104012.0;3808389496832.0;784595140.0;228672.699;324280.628;312465.059;15.472;986.148;2411.702769;2447.3698548969996;887656.2682991861;64335.88290853039;135890.6382860645;21.02907830186466;306712.13562831766;1332.367564096469;204143.90276005425;162553.7197698181;12687.621382301171
Germany;2018;760.046;9.117;3787.682;83368506.0;3845758648320.0;758771400.0;224061.003;316559.599;305036.733;16.66;1051.473;6946.863610971428;2447.3698548969996;856538.822943407;61538.92128342063;132338.70151780773;21.02907830186466;289829.56941101863;1272.3735491692405;202671.3323880748;156668.2629968352;12219.661797082148
Germany;2019;709.827;8.495;3694.84;83559185.0;3886392803328.0;708648960.0;225460.935;309512.936;298401.223;17.266;666.2742666666667;6946.863610971428;2447.3698548969996;802986.6896377791;60922.60886333108;134285.9526654536;21.02907830186466;241286.89566514228;1202.592779740967;194777.10530335724;158787.43822018884;11724.096140566591
Germany;2020;648.357;7.753;3443.882;83628711.0;3742720851968.0;647176800.0;214491.428;286209.057;280330.894;19.09;666.2742666666667;6946.863610971428;2447.3698548969996;745144.3419793874;59236.74162863767;135327.25378446048;21.02907830186466;205899.70296005413;1101.5373581501538;190102.0769214388;142197.5608401162;11279.468486532196
Germany;2021;678.777;8.11;3544.581;83697082.0;3841041629184.0;677997700.0;219128.561;297750.868;290326.95;19.302;666.2742666666667;6946.863610971428;2447.3698548969996;771785.3294131922;56776.93420082651;133964.74793510066;21.02907830186466;235752.3029455494;1086.5170051652156;193730.024435478;139567.96354212868;10906.839348946163
Germany;2022;671.472;7.986;3413.0;84086228.0;3909612732416.0;667843000.0;208137.084;283727.807;273308.943;20.829;666.2742666666667;6946.863610971428;2447.3698548969996;756622.4160354102;55738.89763040999;125957.65718175971;21.02907830186466;240407.10499702624;1022.5878440089124;182282.4735053723;140744.46137726234;10469.233499572823
Germany;2023;596.151;7.051;3169.55;84548234.0;3487709431484.6313;593766000.0;193874.882;256593.485;245962.298;21.512;666.2742666666667;6946.863610971428;2447.3698548969996;683809.8654711253;54571.07185946508;116984.55170566589;21.02907830186466;192144.96013956357;918.1140303033136;172547.10087237568;136291.25169757332;10352.815166179002
Greece;2004;109.485;10.001;398.232;10947370.0;278667919360.0;109484850.0;20524.418;33797.345;29727.311;7.161;9.690999999999999;5.1496;1.333333343;121346.32005048412;8298.792781400254;13968.93501263988;21.02907830186466;46988.010228702544;436.212188366639;29263.30154655741;18360.73373972172;4030.334553094908
Greece;2005;113.889;10.371;399.606;10981340.0;282859765760.0;113888810.0;20824.358;33928.403;30261.71;7.277;12.71;8.71943;4.188131348;123502.1823397463;8167.002732310542;14633.62074871656;21.02907830186466;47464.63266359019;431.170193265009;29752.94969004451;18837.21976458245;4215.586547236559
Greece;2006;112.42;10.205;411.306;11016108.0;301538672640.0;112419370.0;20988.994;34285.36;30231.997;7.458;13.1;12.72614;4.84640526;119986.1074082192;8042.642928273033;14535.45587294685;21.02907830186466;45084.34117196608;433.042202592799;28257.64715583375;19262.95751791547;4370.0205586913125
Greece;2007;114.546;10.37;419.35;11045737.0;314210123776.0;114545450.0;20243.69;34383.378;30178.181;8.249;9.690999999999999;11.869158;3.675213658;124550.7385252801;8161.409863832211;13271.51598347959;21.02907830186466;48256.76599880065;448.400070086537;30036.91490098716;20013.27865910258;4362.453048990923
Greece;2008;111.08;10.028;411.585;11076873.0;315974320128.0;111080040.0;20976.315;34508.863;30404.91;8.183;9.690999999999999;1.767081;1.242063504;120296.0354415492;7802.566543855318;12931.91379005419;21.02907830186466;48061.86313369656;406.455304467924;27038.007539795;19575.36128677373;4479.867842906348
Greece;2009;104.32;9.391;396.398;11108069.0;305101340672.0;104319480.0;20377.681;32937.772;29486.955;8.731;9.690999999999999;4.6752720000000005;3.361111124;113766.7930222551;7839.441075113023;11060.25453061368;21.02907830186466;45350.09283341209;428.309816927395;23348.87634693222;21402.82655607571;4336.991863181461
Greece;2010;97.354;8.751;378.437;11124665.0;290984361984.0;97354140.0;19164.179;31056.521;27664.517;10.077;7.322999999999999;4.715426;2.261904746;107771.7040460739;8013.999367920274;9905.43831148549;21.02907830186466;42189.13143892415;375.186156966371;23512.90434815543;19245.81176863277;4529.23265398932
Greece;2011;94.505;8.507;371.285;11108841.0;266793943040.0;94505224.0;18270.382;30289.59;26797.816;11.153;5.631;5.557494;7.34102565;105614.3874373932;7852.003001911529;11961.92514919438;21.02907830186466;42837.46535482606;336.3424317777007;20647.663231434948;17575.83503140481;4403.153236842779
Greece;2012;91.393;8.272;349.302;11048294.0;247887020032.0;91392590.0;17799.957;29510.778;26603.895;13.741;9.690999999999999;4.8911180000000005;4.189393975;101175.37328557276;7824.361922336988;9319.67107988987;21.02907830186466;42552.18468275085;306.6611780765815;22497.81356434014;14371.210440714429;4303.470417464562
Greece;2013;81.713;7.45;328.303;10967535.0;241650188288.0;81713256.0;15090.354;26189.423;23395.055;15.326;9.690999999999999;12.520996;5.750000074;93933.6290556814;7664.424728343118;5756.03464854903;21.02907830186466;37368.05040431;291.4802136951791;23883.19390709241;14592.50626897504;4377.938884718017
Greece;2014;78.636;7.219;307.91;10893169.0;242799804416.0;78635700.0;15694.015;25859.138;23216.752;15.683;9.690999999999999;6.664637;2.666666694;91040.1287044357;7558.992433579435;5610.551620332414;21.02907830186466;33938.3235001613;293.0396208350151;24635.223233416888;14570.34745421678;4433.650841892552
Greece;2015;74.927;6.924;311.723;10820901.0;242323734528.0;74926664.0;16546.162;25871.415;23264.675;15.69;9.690999999999999;1.93995;2.577922062;89218.62988757054;7464.774988022292;7351.241222988239;21.02907830186466;30580.19824362044;300.1574787759825;24361.80038004249;14665.18902207812;4495.268552042725
Greece;2016;71.36;6.622;306.993;10775506.0;241143087104.0;71359610.0;16871.347;25374.145;22775.802;15.39;9.690999999999999;2.890238;7.983333379999999;87602.54785769826;7446.876265964986;6705.00743494358;21.02907830186466;28649.786622317835;295.6619453858433;24985.68022206297;15010.15399535804;4509.38137166548
Greece;2017;74.842;6.96;322.197;10753532.0;243776815104.0;74841750.0;16676.14;26528.764;23407.972;17.3;9.690999999999999;5.34898;3.955115755230769;87974.45973912883;7485.382194589566;6569.43558714424;21.02907830186466;30228.900393134954;287.7859903043098;24117.87294173503;14665.41783278167;4619.664799439025
Greece;2018;71.778;6.689;324.066;10730845.0;247844012032.0;71778090.0;15797.251;26023.087;22748.616;18.001;9.690999999999999;6.3882514285714285;3.955115755230769;85275.58807631595;7002.75280202869;5802.0238114477015;21.02907830186466;29308.23039151787;281.2446248514785;23433.44033255129;14724.22156195287;4723.674551966493
Greece;2019;65.736;6.133;316.887;10718580.0;252514238464.0;65736330.0;16403.85;26072.447;22423.526;19.633;9.690999999999999;6.3882514285714285;3.955115755230769;79314.98971647063;6976.556059916611;6303.22814507318;21.02907830186466;24399.06780648578;267.6785374247583;21627.19978775397;15014.24352450554;4727.015855311119
Greece;2020;55.558;5.193;276.956;10699370.0;229777833984.0;55576930.0;14545.707;22075.359;20093.116;21.749;9.690999999999999;6.3882514285714285;3.955115755230769;70323.44583447117;6985.766755332858;7021.54215193239;21.02907830186466;18254.68163456716;222.6010523187924;19973.37199350354;13072.70958169919;4792.772665116938
Greece;2021;57.519;5.437;302.536;10579561.0;249158205440.0;57527910.0;14990.137;23321.333;20814.067;22.001;9.690999999999999;6.3882514285714285;3.955115755230769;71186.06416350199;6684.891786816325;6302.940934596109;21.02907830186466;18910.951942894146;240.8710798570915;20184.97560015918;13828.10396900846;5033.328850170629
Greece;2022;58.08;5.578;314.337;10412481.0;263892680704.0;57609050.0;15624.45;23802.23;20691.7;22.671;9.690999999999999;6.3882514285714285;3.955115755230769;71955.08279650952;6581.460082371652;6937.40130326076;21.02907830186466;18034.372546200226;238.55424700008768;19893.10914616674;15139.05390844111;5131.131563069385
Greece;2023;55.196;5.389;305.181;10242909.0;266257793024.0;51988224.0;15206.388;23004.552;19780.147;25.269;9.690999999999999;6.3882514285714285;3.955115755230769;67704.15056536808;6780.92452556023;5475.0364168393335;21.02907830186466;14882.557478157856;239.9247343266814;19449.251101873957;15704.80062526565;5171.655683344642
Hungary;2004;59.985;5.947;288.927;10085789.0;171925389312.0;59984924.0;18678.865;26435.83;26210.192;4.364;2.6035265690000005;23.222543;8.341586931;80886.14903645549;9230.41820053624;17277.9935848681;21.02907830186466;20320.688310052214;185.2537380164585;17336.1890222242;11014.57984902772;5521.02633173053
Hungary;2005;60.142;5.975;308.077;10065704.0;183107043328.0;60142084.0;20331.577;28510.279;28249.702;6.931;28.839449416;6.0171544;4.440914169;81228.6080792491;8709.91991522505;17996.0107467874;21.02907830186466;18448.253654717664;192.9159288051467;18355.3424486176;11925.25692164716;5600.90846344842
Hungary;2006;59.529;5.923;302.061;10049947.0;194033319936.0;59528564.0;20069.291;28200.837;27936.004;7.433;36.683890016;43.696372;9.875000037;80308.8654748421;8658.262361319139;16501.0367596359;21.02907830186466;18212.3776069308;194.06883430071508;18416.3879289543;12738.38646722832;5588.34551647389
Hungary;2007;58.449;5.825;298.086;10034084.0;198872154112.0;58448584.0;19106.805;27596.784;27354.021;8.575;49.309614367;25.162983;7.279915005999999;77758.3048074543;8274.679119794713;13690.3731702988;21.02907830186466;19525.367121972424;188.42614583673128;17365.446158998802;13118.007019973227;5596.00607057946
Hungary;2008;57.184;5.709;293.896;10016655.0;204720373760.0;57184428.0;18897.916;27170.55;26900.702;8.564;73.41982549100001;23.119862;6.630434733;75448.550684977;7804.893425097145;13859.4863324749;21.02907830186466;18637.73238124196;180.6720827330697;16474.3080432076;13031.2689849395;5460.18943528259
Hungary;2009;51.457;5.145;272.688;10001382.0;195180904448.0;51457530.0;18425.595;25840.354;25609.629;11.673;73.628634341;13.7466826;5.497181933;69259.0022694232;7642.572414412061;13790.7495606218;21.02907830186466;15518.697688488097;172.7152127294898;13750.4335957977;12950.95354026452;5432.8802571098
Hungary;2010;51.993;5.21;277.827;9979129.0;200496578560.0;51992716.0;18860.883;26592.419;26362.697;12.742;76.657303251;33.8519135;10.589091262;70016.5544581512;7424.296193922561;14661.944274118;21.02907830186466;16196.751968009276;163.02907610591438;14366.1094520546;11775.76165516043;5428.66183878071
Hungary;2011;50.156;5.042;269.464;9946675.0;208407609344.0;50156010.0;18600.261;26062.623;25829.901;13.972;80.441571761;24.830616;8.350405240999999;69301.3601503841;7588.37961219739;14091.4628700953;21.02907830186466;15473.552320289264;162.76029856349192;15766.9506711213;10947.927209287;5270.32716883008
Hungary;2012;46.72;4.711;251.116;9916620.0;205802045440.0;46720180.0;17784.801;24771.026;24604.502;15.53;79.06518910300001;27.371217;11.961904809;65528.9037646907;7550.289991436685;12383.4856996427;21.02907830186466;14760.232238252882;152.22677457641709;14788.4740085721;10600.12541615965;5294.06963605116
Hungary;2013;43.487;4.397;238.041;9889344.0;209511661568.0;43486532.0;17552.449;23919.922;23757.412;16.205;8.954463437000001;41.358065;8.707005663846154;62940.0063953237;7868.699656328567;12345.6022234419;21.02907830186466;12170.89730222139;148.6231138446029;15374.4360767942;9885.2970433631;5146.45097933031
Hungary;2014;43.639;4.425;238.269;9862843.0;218378633216.0;43638876.0;17277.269;23823.234;23652.512;14.618;6.585903258;25.38912;8.590476248;63147.8098303975;8005.227900584606;11301.0405137682;21.02907830186466;11381.527815223188;146.4105237191832;16165.6672815348;11028.98595579202;5118.94983977598
Hungary;2015;46.567;4.733;251.04;9839210.0;226474622976.0;46566910.0;18537.076;25203.244;25028.528;14.495;9.172019683;17.542709000000002;6.190476246;66088.6724665161;7924.145434439365;12154.5075645557;21.02907830186466;11922.552984971013;152.5919489203099;16847.7097927854;12038.42372188016;5048.7410189640905
Hungary;2016;47.039;4.795;255.495;9810530.0;231459340288.0;47039120.0;18899.277;25519.653;25327.38;14.377;26.254878676;25.72779;9.535353594;66885.9717434608;8089.04237449248;12715.160261789;21.02907830186466;11982.423229931932;150.0239105902595;16919.9396280652;12065.97645760347;4963.4058809881
Hungary;2017;49.424;5.051;269.293;9785606.0;241347215360.0;49423524.0;19790.711;26656.45;26432.948;13.556;64.435392029;25.46438673076923;8.707005663846154;69849.8090957356;8223.713787590992;12937.4092081653;21.02907830186466;12098.823998991073;152.931359283478;18596.8401831745;12841.40258843125;4998.68797009928
Hungary;2018;49.376;5.052;271.203;9774395.0;254289117184.0;49366230.0;19858.403;26704.565;26428.293;12.548;12.577519596999998;25.46438673076923;8.707005663846154;70092.47354140259;8432.61096951817;12267.740947836;21.02907830186466;11373.84150059214;148.5699368413422;19240.8198596563;13645.68287175889;4983.20745520077
Hungary;2019;49.166;5.032;274.892;9770346.0;266658316288.0;49158950.0;19941.603;26705.486;26426.11;12.634;41.90861206633334;25.46438673076923;8.707005663846154;70296.3949716005;8423.968687529237;11966.5335577246;21.02907830186466;10978.000692683398;145.121264494717;19344.917466427298;14463.80606571101;4974.04723703006
Hungary;2020;47.107;4.832;270.327;9749460.0;254563876864.0;47105320.0;19682.796;26139.518;26038.115;13.85;41.90861206633334;25.46438673076923;8.707005663846154;68665.1898153265;8648.40489860099;12584.3372590965;21.02907830186466;10832.660839999173;133.18501549056;19107.6703326267;12382.50754743278;4976.42392208061
Hungary;2021;48.331;4.979;283.958;9707848.0;272892477440.0;48326284.0;21175.297;27375.503;27252.37;14.134;41.90861206633334;25.46438673076923;8.707005663846154;69932.0411316096;8508.597767161169;13288.6151448485;21.02907830186466;10105.57728415969;137.4080854054926;19180.5938921622;13727.52527548663;4983.72368238583
Hungary;2022;44.843;4.63;267.017;9684306.0;285385228288.0;45267340.0;19723.758;25780.217;25521.535;15.128;41.90861206633334;25.46438673076923;8.707005663846154;65548.2872700048;7616.454173656699;11467.2468307178;21.02907830186466;9425.759333509402;129.5519200856366;17222.2599640127;14818.130205435;4868.88484258766
Hungary;2023;40.19;4.149;252.933;9686463.0;222289784616.42105;40343864.0;18633.751;24297.266;23998.402;17.117;41.90861206633334;25.46438673076923;8.707005663846154;60937.5491026479;7665.232965698342;9963.35338421672;21.02907830186466;7892.815976486025;114.6290469924005;16719.3342541298;13731.63447482224;4850.549000302481
Ireland;2004;46.167;11.354;180.362;4066064.0;191402770432.0;46166736.0;10977.68;15242.008;14383.556;2.378;9.973;23.257192;8.649259087;75593.211670996;24845.349836086;10637.300198721;21.02907830186466;14801.40622912337;137.996539226899;10386.7388869685;11816.4091590997;2968.01082177017
Ireland;2005;48.153;11.588;188.174;4155282.0;204898238464.0;48152990.0;11153.209;15575.351;14654.501;2.822;12.774;43.823653;13.970166082;77565.946058953;24345.3408119667;11203.2277392579;21.02907830186466;15559.7872561541;136.884985047121;10902.7572644519;12488.8768084512;2929.07119362376
Ireland;2006;47.597;11.15;194.294;4268774.0;219163000832.0;47597384.0;11482.003;15682.284;14720.521;3.073;28.393;62.8214404;16.790579387;77837.864104721;24309.0936833252;10980.8400414219;21.02907830186466;15090.1360875191;141.360516436903;10800.6054828141;13542.0790379808;2973.74925522248
Ireland;2007;47.657;10.847;197.324;4393518.0;230371639296.0;47658190.0;11768.393;16226.961;15119.957;3.497;43.661;63.1696156;19.578517661;76457.872847868;23797.8153777314;10718.4283432816;21.02907830186466;14743.527739460698;132.647469430755;10313.8652229188;13949.2377891875;2802.3509058577
Ireland;2008;47.359;10.557;196.379;4485992.0;223067111424.0;47361076.0;11833.268;16029.083;15026.094;3.979;59.943;104.6560401;30.655443907;75748.212680659;23621.4011162245;11593.3488625718;21.02907830186466;14693.2060516683;123.271514570847;9743.8145356151;13154.789856792002;2818.38074321665
Ireland;2009;42.191;9.306;176.612;4533750.0;215181066240.0;42177070.0;11662.459;15293.312;14627.307;5.243;56.667;97.8634291;30.058006126;70882.02043082399;23925.503998302695;10926.3814938973;21.02907830186466;13199.1245612712;105.851007644623;7957.4504056;11925.2524315013;2842.45653260616
Ireland;2010;41.792;9.167;178.3;4559083.0;221852450816.0;41790900.0;11285.893;15206.161;14326.937;5.755;39.835;109.9934466;30.653751926;69852.043132339;23205.4211147389;11217.4406338793;21.02907830186466;13555.919294353418;98.410662147478;7793.8792136265;11132.2460612493;2848.72615234463
Ireland;2011;38.054;8.309;170.262;4579604.0;224397459456.0;38054388.0;10504.931;13989.145;13187.624;6.605;20.781;71.7049543;21.242677471;65590.084895008;22845.0216882494;9813.2468491448;21.02907830186466;12183.05620506942;87.868705639555;7317.0625102893;10628.0962217255;2715.7327148898603
Ireland;2012;38.224;8.309;167.469;4600137.0;217871564800.0;38223920.0;10610.554;14154.642;13445.788;7.029;35.572;111.2145797;37.795238123;66971.813438945;23882.4954504252;9366.8764671846;21.02907830186466;13107.89441225804;84.397152091547;7562.893718847099;10407.1663492536;2560.08988888589
Ireland;2013;37.279;8.061;164.997;4624687.0;222738956288.0;37278704.0;10048.631;13451.69;12664.304;7.521;28.42;68.35097999999999;30.843717233;66078.73370708199;24302.029231138305;9215.825874654;21.02907830186466;11666.875523954048;83.521885553855;7689.543195512701;10562.3270144495;2558.61098181892
Ireland;2014;36.85;7.911;164.553;4658237.0;236178358272.0;36849876.0;10120.548;13539.155;12663.532;8.516;29.4;98.5640266;31.379762143;65901.92537462199;24428.1495079284;8228.4226678292;21.02907830186466;11539.107366022909;85.686071698429;8286.0358931077;10956.046186889;2378.47768114575
Ireland;2015;38.716;8.233;173.913;4702497.0;249955909632.0;38715396.0;10769.585;14327.452;13329.24;9.083;60.276;101.9124442;39.615476498;67541.71101318;24806.3599031755;8768.7879534436;21.02907830186466;12203.45707591992;84.65579094701201;8434.642591518299;11158.886280724098;2084.92141745262
Ireland;2016;40.367;8.492;181.638;4753505.0;255118278656.0;40369024.0;11305.29;15114.925;14089.163;9.189;17.963;59.503944;24.754166804;70526.862255017;25718.6001043328;8982.8440534238;21.02907830186466;12932.397649548971;87.216626276559;8890.6072930312;11800.0834802641;2115.1130481396203
Ireland;2017;39.076;8.123;182.403;4810258.0;266528538624.0;39040450.0;11188.17;14990.906;13819.009;10.52;19.655;23.464347;25.845135572923077;69656.529202061;26245.4724735977;8576.3343180658;21.02907830186466;12033.12440884189;84.205409036913;9105.3985053683;11554.425208979;2057.56887817211
