nrg_bal;unit;geo;Geopolitical entity (reporting);TIME_PERIOD;OBS_VALUE
NRGSUP;KTOE;MD;Moldova;2012;2510.028
NRGSUP;KTOE;MD;Moldova;2013;2538.526
NRGSUP;KTOE;MD;Moldova;2014;2562.194
NRGSUP;KTOE;MD;Moldova;2015;2577.636
NRGSUP;KTOE;MD;Moldova;2016;2675.233
NRGSUP;KTOE;MD;Moldova;2017;2802.061
NRGSUP;KTOE;MD;Moldova;2018;2928.689
NRGSUP;KTOE;MD;Moldova;2019;2787.043
NRGSUP;KTOE;MD;Moldova;2020;2695.927
NRGSUP;KTOE;MD;Moldova;2021;2964.279
NRGSUP;KTOE;MD;Moldova;2022;2642.730
NRGSUP;KTOE;MD;Moldova;2023;2523.967
NRGSUP;KTOE;ME;Montenegro;2005;1027.016
NRGSUP;KTOE;ME;Montenegro;2006;1136.171
NRGSUP;KTOE;ME;Montenegro;2007;1132.313
NRGSUP;KTOE;ME;Montenegro;2008;1218.171
NRGSUP;KTOE;ME;Montenegro;2009;962.426
NRGSUP;KTOE;ME;Montenegro;2010;1126.893
NRGSUP;KTOE;ME;Montenegro;2011;1123.244
NRGSUP;KTOE;ME;Montenegro;2012;1057.274
NRGSUP;KTOE;ME;Montenegro;2013;981.322
NRGSUP;KTOE;ME;Montenegro;2014;956.041
NRGSUP;KTOE;ME;Montenegro;2015;999.975
NRGSUP;KTOE;ME;Montenegro;2016;969.744
NRGSUP;KTOE;ME;Montenegro;2017;1016.123
NRGSUP;KTOE;ME;Montenegro;2018;1050.357
NRGSUP;KTOE;ME;Montenegro;2019;1087.037
NRGSUP;KTOE;ME;Montenegro;2020;1017.484
NRGSUP;KTOE;ME;Montenegro;2021;1080.295
NRGSUP;KTOE;ME;Montenegro;2022;1043.217
NRGSUP;KTOE;ME;Montenegro;2023;1072.583
NRGSUP;KTOE;MK;North Macedonia;2004;2753.358
NRGSUP;KTOE;MK;North Macedonia;2005;2916.620
NRGSUP;KTOE;MK;North Macedonia;2006;2961.216
NRGSUP;KTOE;MK;North Macedonia;2007;3093.032
NRGSUP;KTOE;MK;North Macedonia;2008;3026.045
NRGSUP;KTOE;MK;North Macedonia;2009;2814.197
NRGSUP;KTOE;MK;North Macedonia;2010;2874.137
NRGSUP;KTOE;MK;North Macedonia;2011;3118.220
NRGSUP;KTOE;MK;North Macedonia;2012;2996.132
NRGSUP;KTOE;MK;North Macedonia;2013;2772.277
NRGSUP;KTOE;MK;North Macedonia;2014;2694.823
NRGSUP;KTOE;MK;North Macedonia;2015;2646.571
NRGSUP;KTOE;MK;North Macedonia;2016;2689.800
NRGSUP;KTOE;MK;North Macedonia;2017;2742.380
NRGSUP;KTOE;MK;North Macedonia;2018;2568.515
NRGSUP;KTOE;MK;North Macedonia;2019;2833.996
NRGSUP;KTOE;MK;North Macedonia;2020;2581.041
NRGSUP;KTOE;MK;North Macedonia;2021;2659.751
NRGSUP;KTOE;MK;North Macedonia;2022;2709.572
NRGSUP;KTOE;MK;North Macedonia;2023;2714.692
NRGSUP;KTOE;MT;Malta;2004;837.525
NRGSUP;KTOE;MT;Malta;2005;847.315
NRGSUP;KTOE;MT;Malta;2006;847.678
NRGSUP;KTOE;MT;Malta;2007;865.214
NRGSUP;KTOE;MT;Malta;2008;879.712
NRGSUP;KTOE;MT;Malta;2009;804.027
NRGSUP;KTOE;MT;Malta;2010;836.672
NRGSUP;KTOE;MT;Malta;2011;831.754
NRGSUP;KTOE;MT;Malta;2012;881.478
NRGSUP;KTOE;MT;Malta;2013;776.974
NRGSUP;KTOE;MT;Malta;2014;780.250
NRGSUP;KTOE;MT;Malta;2015;641.810
NRGSUP;KTOE;MT;Malta;2016;594.334
NRGSUP;KTOE;MT;Malta;2017;685.508
NRGSUP;KTOE;MT;Malta;2018;689.847
NRGSUP;KTOE;MT;Malta;2019;736.457
NRGSUP;KTOE;MT;Malta;2020;701.898
NRGSUP;KTOE;MT;Malta;2021;722.212
NRGSUP;KTOE;MT;Malta;2022;792.142
NRGSUP;KTOE;MT;Malta;2023;789.906
NRGSUP;KTOE;NL;Netherlands;2004;81324.151
NRGSUP;KTOE;NL;Netherlands;2005;80055.099
NRGSUP;KTOE;NL;Netherlands;2006;79354.733
NRGSUP;KTOE;NL;Netherlands;2007;79027.271
NRGSUP;KTOE;NL;Netherlands;2008;78381.715
NRGSUP;KTOE;NL;Netherlands;2009;77051.256
NRGSUP;KTOE;NL;Netherlands;2010;82743.780
NRGSUP;KTOE;NL;Netherlands;2011;77009.541
NRGSUP;KTOE;NL;Netherlands;2012;77195.002
NRGSUP;KTOE;NL;Netherlands;2013;75618.986
NRGSUP;KTOE;NL;Netherlands;2014;71379.094
NRGSUP;KTOE;NL;Netherlands;2015;72680.481
NRGSUP;KTOE;NL;Netherlands;2016;74280.391
NRGSUP;KTOE;NL;Netherlands;2017;75439.956
NRGSUP;KTOE;NL;Netherlands;2018;73918.057
NRGSUP;KTOE;NL;Netherlands;2019;72248.610
NRGSUP;KTOE;NL;Netherlands;2020;69653.702
NRGSUP;KTOE;NL;Netherlands;2021;71854.700
NRGSUP;KTOE;NL;Netherlands;2022;64037.224
NRGSUP;KTOE;NL;Netherlands;2023;61859.737
NRGSUP;KTOE;NO;Norway;2004;28670.991
NRGSUP;KTOE;NO;Norway;2005;29310.680
NRGSUP;KTOE;NO;Norway;2006;29594.891
NRGSUP;KTOE;NO;Norway;2007;27801.149
NRGSUP;KTOE;NO;Norway;2008;30825.706
NRGSUP;KTOE;NO;Norway;2009;30238.269
NRGSUP;KTOE;NO;Norway;2010;32147.801
NRGSUP;KTOE;NO;Norway;2011;28040.865
NRGSUP;KTOE;NO;Norway;2012;29932.623
NRGSUP;KTOE;NO;Norway;2013;31318.242
NRGSUP;KTOE;NO;Norway;2014;28764.808
NRGSUP;KTOE;NO;Norway;2015;25820.702
NRGSUP;KTOE;NO;Norway;2016;28756.448
NRGSUP;KTOE;NO;Norway;2017;30206.434
NRGSUP;KTOE;NO;Norway;2018;30214.137
NRGSUP;KTOE;NO;Norway;2019;28793.098
NRGSUP;KTOE;NO;Norway;2020;29079.315
NRGSUP;KTOE;NO;Norway;2021;29334.408
NRGSUP;KTOE;NO;Norway;2022;26883.578
NRGSUP;KTOE;NO;Norway;2023;28150.944
NRGSUP;KTOE;PL;Poland;2004;91194.921
NRGSUP;KTOE;PL;Poland;2005;92253.971
NRGSUP;KTOE;PL;Poland;2006;97101.553
NRGSUP;KTOE;PL;Poland;2007;96706.948
NRGSUP;KTOE;PL;Poland;2008;97737.662
NRGSUP;KTOE;PL;Poland;2009;93773.106
NRGSUP;KTOE;PL;Poland;2010;101079.715
NRGSUP;KTOE;PL;Poland;2011;101147.363
NRGSUP;KTOE;PL;Poland;2012;97232.092
NRGSUP;KTOE;PL;Poland;2013;97946.668
NRGSUP;KTOE;PL;Poland;2014;94210.795
NRGSUP;KTOE;PL;Poland;2015;95192.609
NRGSUP;KTOE;PL;Poland;2016;99874.925
NRGSUP;KTOE;PL;Poland;2017;104350.895
NRGSUP;KTOE;PL;Poland;2018;108999.599
NRGSUP;KTOE;PL;Poland;2019;105022.988
NRGSUP;KTOE;PL;Poland;2020;102516.255
NRGSUP;KTOE;PL;Poland;2021;109025.777
NRGSUP;KTOE;PL;Poland;2022;103508.571
NRGSUP;KTOE;PL;Poland;2023;97093.454
NRGSUP;KTOE;PT;Portugal;2004;26023.898
NRGSUP;KTOE;PT;Portugal;2005;26683.874
NRGSUP;KTOE;PT;Portugal;2006;25320.466
NRGSUP;KTOE;PT;Portugal;2007;25354.776
NRGSUP;KTOE;PT;Portugal;2008;24716.196
NRGSUP;KTOE;PT;Portugal;2009;24359.932
NRGSUP;KTOE;PT;Portugal;2010;23505.307
NRGSUP;KTOE;PT;Portugal;2011;22854.705
NRGSUP;KTOE;PT;Portugal;2012;21439.290
NRGSUP;KTOE;PT;Portugal;2013;21463.211
NRGSUP;KTOE;PT;Portugal;2014;21749.038
NRGSUP;KTOE;PT;Portugal;2015;22542.371
NRGSUP;KTOE;PT;Portugal;2016;22371.881
NRGSUP;KTOE;PT;Portugal;2017;23362.560
NRGSUP;KTOE;PT;Portugal;2018;22670.814
NRGSUP;KTOE;PT;Portugal;2019;22447.447
NRGSUP;KTOE;PT;Portugal;2020;20877.003
NRGSUP;KTOE;PT;Portugal;2021;20878.132
NRGSUP;KTOE;PT;Portugal;2022;21196.904
NRGSUP;KTOE;PT;Portugal;2023;20485.620
NRGSUP;KTOE;RO;Romania;2004;39205.420
NRGSUP;KTOE;RO;Romania;2005;38560.464
NRGSUP;KTOE;RO;Romania;2006;39943.045
NRGSUP;KTOE;RO;Romania;2007;39681.163
NRGSUP;KTOE;RO;Romania;2008;39485.268
NRGSUP;KTOE;RO;Romania;2009;34643.009
NRGSUP;KTOE;RO;Romania;2010;34838.879
NRGSUP;KTOE;RO;Romania;2011;35606.084
NRGSUP;KTOE;RO;Romania;2012;34851.422
NRGSUP;KTOE;RO;Romania;2013;31702.468
NRGSUP;KTOE;RO;Romania;2014;31378.645
NRGSUP;KTOE;RO;Romania;2015;31633.671
NRGSUP;KTOE;RO;Romania;2016;31504.390
NRGSUP;KTOE;RO;Romania;2017;33198.650
NRGSUP;KTOE;RO;Romania;2018;33454.778
NRGSUP;KTOE;RO;Romania;2019;33052.581
NRGSUP;KTOE;RO;Romania;2020;32174.534
NRGSUP;KTOE;RO;Romania;2021;34208.754
NRGSUP;KTOE;RO;Romania;2022;31563.630
NRGSUP;KTOE;RO;Romania;2023;30675.169
NRGSUP;KTOE;RS;Serbia;2004;18051.308
NRGSUP;KTOE;RS;Serbia;2005;15998.071
NRGSUP;KTOE;RS;Serbia;2006;17012.047
NRGSUP;KTOE;RS;Serbia;2007;16553.003
NRGSUP;KTOE;RS;Serbia;2008;16822.905
NRGSUP;KTOE;RS;Serbia;2009;15187.789
NRGSUP;KTOE;RS;Serbia;2010;15564.119
NRGSUP;KTOE;RS;Serbia;2011;16276.137
NRGSUP;KTOE;RS;Serbia;2012;14566.606
NRGSUP;KTOE;RS;Serbia;2013;14895.691
NRGSUP;KTOE;RS;Serbia;2014;13287.293
NRGSUP;KTOE;RS;Serbia;2015;14744.285
NRGSUP;KTOE;RS;Serbia;2016;15313.003
NRGSUP;KTOE;RS;Serbia;2017;15615.634
NRGSUP;KTOE;RS;Serbia;2018;15387.931
NRGSUP;KTOE;RS;Serbia;2019;15274.777
NRGSUP;KTOE;RS;Serbia;2020;15870.980
NRGSUP;KTOE;RS;Serbia;2021;16118.243
NRGSUP;KTOE;RS;Serbia;2022;16276.746
NRGSUP;KTOE;RS;Serbia;2023;15767.812
NRGSUP;KTOE;SE;Sweden;2004;52034.162
NRGSUP;KTOE;SE;Sweden;2005;50764.173
NRGSUP;KTOE;SE;Sweden;2006;49442.003
NRGSUP;KTOE;SE;Sweden;2007;49192.939
NRGSUP;KTOE;SE;Sweden;2008;48807.220
NRGSUP;KTOE;SE;Sweden;2009;44092.806
NRGSUP;KTOE;SE;Sweden;2010;49753.189
NRGSUP;KTOE;SE;Sweden;2011;50080.910
NRGSUP;KTOE;SE;Sweden;2012;49985.371
NRGSUP;KTOE;SE;Sweden;2013;49087.811
NRGSUP;KTOE;SE;Sweden;2014;48581.330
NRGSUP;KTOE;SE;Sweden;2015;46267.570
NRGSUP;KTOE;SE;Sweden;2016;48251.609
NRGSUP;KTOE;SE;Sweden;2017;49373.801
NRGSUP;KTOE;SE;Sweden;2018;50095.498
NRGSUP;KTOE;SE;Sweden;2019;48807.153
NRGSUP;KTOE;SE;Sweden;2020;44419.328
NRGSUP;KTOE;SE;Sweden;2021;46797.276
NRGSUP;KTOE;SE;Sweden;2022;45200.692
NRGSUP;KTOE;SE;Sweden;2023;44522.795
NRGSUP;KTOE;SI;Slovenia;2004;7277.184
NRGSUP;KTOE;SI;Slovenia;2005;7539.862
NRGSUP;KTOE;SI;Slovenia;2006;7488.221
NRGSUP;KTOE;SI;Slovenia;2007;7573.833
NRGSUP;KTOE;SI;Slovenia;2008;7982.687
NRGSUP;KTOE;SI;Slovenia;2009;7035.126
NRGSUP;KTOE;SI;Slovenia;2010;7225.532
NRGSUP;KTOE;SI;Slovenia;2011;7215.383
NRGSUP;KTOE;SI;Slovenia;2012;6937.172
NRGSUP;KTOE;SI;Slovenia;2013;6754.872
NRGSUP;KTOE;SI;Slovenia;2014;6527.886
NRGSUP;KTOE;SI;Slovenia;2015;6479.797
NRGSUP;KTOE;SI;Slovenia;2016;6698.763
NRGSUP;KTOE;SI;Slovenia;2017;6890.862
NRGSUP;KTOE;SI;Slovenia;2018;6821.909
NRGSUP;KTOE;SI;Slovenia;2019;6716.129
NRGSUP;KTOE;SI;Slovenia;2020;6331.795
NRGSUP;KTOE;SI;Slovenia;2021;6536.268
NRGSUP;KTOE;SI;Slovenia;2022;6353.206
NRGSUP;KTOE;SI;Slovenia;2023;6061.089
NRGSUP;KTOE;SK;Slovakia;2004;18232.810
NRGSUP;KTOE;SK;Slovakia;2005;18659.632
NRGSUP;KTOE;SK;Slovakia;2006;18500.435
NRGSUP;KTOE;SK;Slovakia;2007;17706.536
NRGSUP;KTOE;SK;Slovakia;2008;18199.463
NRGSUP;KTOE;SK;Slovakia;2009;16644.688
NRGSUP;KTOE;SK;Slovakia;2010;18386.837
NRGSUP;KTOE;SK;Slovakia;2011;17821.625
NRGSUP;KTOE;SK;Slovakia;2012;17264.398
NRGSUP;KTOE;SK;Slovakia;2013;17410.924
NRGSUP;KTOE;SK;Slovakia;2014;16095.663
NRGSUP;KTOE;SK;Slovakia;2015;16807.040
NRGSUP;KTOE;SK;Slovakia;2016;16954.175
NRGSUP;KTOE;SK;Slovakia;2017;17842.999
NRGSUP;KTOE;SK;Slovakia;2018;17486.510
NRGSUP;KTOE;SK;Slovakia;2019;16972.757
NRGSUP;KTOE;SK;Slovakia;2020;16417.660
NRGSUP;KTOE;SK;Slovakia;2021;17770.101
NRGSUP;KTOE;SK;Slovakia;2022;16592.476
NRGSUP;KTOE;SK;Slovakia;2023;16410.021
NRGSUP;KTOE;TR;Türkiye;2004;80863.959
NRGSUP;KTOE;TR;Türkiye;2005;84164.048
NRGSUP;KTOE;TR;Türkiye;2006;92860.563
NRGSUP;KTOE;TR;Türkiye;2007;100240.350
NRGSUP;KTOE;TR;Türkiye;2008;98143.967
NRGSUP;KTOE;TR;Türkiye;2009;98262.215
NRGSUP;KTOE;TR;Türkiye;2010;104128.211
NRGSUP;KTOE;TR;Türkiye;2011;111648.825
NRGSUP;KTOE;TR;Türkiye;2012;116841.300
NRGSUP;KTOE;TR;Türkiye;2013;112950.171
NRGSUP;KTOE;TR;Türkiye;2014;119587.269
NRGSUP;KTOE;TR;Türkiye;2015;128687.444
NRGSUP;KTOE;TR;Türkiye;2016;136084.750
NRGSUP;KTOE;TR;Türkiye;2017;146762.539
NRGSUP;KTOE;TR;Türkiye;2018;144189.468
NRGSUP;KTOE;TR;Türkiye;2019;145616.384
NRGSUP;KTOE;TR;Türkiye;2020;146144.231
NRGSUP;KTOE;TR;Türkiye;2021;159031.445
NRGSUP;KTOE;TR;Türkiye;2022;155395.318
NRGSUP;KTOE;TR;Türkiye;2023;157714.363
NRGSUP;KTOE;UA;Ukraine;2004;141688.351
NRGSUP;KTOE;UA;Ukraine;2005;140855.087
NRGSUP;KTOE;UA;Ukraine;2006;135292.600
NRGSUP;KTOE;UA;Ukraine;2007;139433.799
NRGSUP;KTOE;UA;Ukraine;2008;134720.041
NRGSUP;KTOE;UA;Ukraine;2009;114623.483
NRGSUP;KTOE;UA;Ukraine;2010;132521.249
NRGSUP;KTOE;UA;Ukraine;2011;126619.980
NRGSUP;KTOE;UA;Ukraine;2012;122596.581
NRGSUP;KTOE;UA;Ukraine;2013;116258.347
NRGSUP;KTOE;UA;Ukraine;2014;105759.796
NRGSUP;KTOE;UA;Ukraine;2015;92990.131
NRGSUP;KTOE;UA;Ukraine;2016;91706.406
NRGSUP;KTOE;UA;Ukraine;2017;89516.625
NRGSUP;KTOE;UA;Ukraine;2018;93550.622
NRGSUP;KTOE;UA;Ukraine;2019;89520.123
NRGSUP;KTOE;UA;Ukraine;2020;86551.030
NRGSUP;KTOE;UK;United Kingdom;2004;221767.417
NRGSUP;KTOE;UK;United Kingdom;2005;222542.422
NRGSUP;KTOE;UK;United Kingdom;2006;218909.797
NRGSUP;KTOE;UK;United Kingdom;2007;211364.701
NRGSUP;KTOE;UK;United Kingdom;2008;208268.884
NRGSUP;KTOE;UK;United Kingdom;2009;192688.975
NRGSUP;KTOE;UK;United Kingdom;2010;202071.955
NRGSUP;KTOE;UK;United Kingdom;2011;186386.165
NRGSUP;KTOE;UK;United Kingdom;2012;190890.429
NRGSUP;KTOE;UK;United Kingdom;2013;187638.193
NRGSUP;KTOE;UK;United Kingdom;2014;176632.008
NRGSUP;KTOE;UK;United Kingdom;2015;180003.492
NRGSUP;KTOE;UK;United Kingdom;2016;177369.306
NRGSUP;KTOE;UK;United Kingdom;2017;174572.870
NRGSUP;KTOE;UK;United Kingdom;2018;174024.392
NRGSUP;KTOE;UK;United Kingdom;2019;170540.288
NRGSUP;KTOE;XK;Kosovo*;2004;2008.568
NRGSUP;KTOE;XK;Kosovo*;2005;1949.698
NRGSUP;KTOE;XK;Kosovo*;2006;1970.370
NRGSUP;KTOE;XK;Kosovo*;2007;2049.066
NRGSUP;KTOE;XK;Kosovo*;2008;2219.069
NRGSUP;KTOE;XK;Kosovo*;2009;2441.891
NRGSUP;KTOE;XK;Kosovo*;2010;2504.075
NRGSUP;KTOE;XK;Kosovo*;2011;2528.132
NRGSUP;KTOE;XK;Kosovo*;2012;2369.037
NRGSUP;KTOE;XK;Kosovo*;2013;2295.802
NRGSUP;KTOE;XK;Kosovo*;2014;2215.126
NRGSUP;KTOE;XK;Kosovo*;2015;2520.271
NRGSUP;KTOE;XK;Kosovo*;2016;2699.478
NRGSUP;KTOE;XK;Kosovo*;2017;2562.653
NRGSUP;KTOE;XK;Kosovo*;2018;2581.860
NRGSUP;KTOE;XK;Kosovo*;2019;2666.421
NRGSUP;KTOE;XK;Kosovo*;2020;2662.957
NRGSUP;KTOE;XK;Kosovo*;2021;2885.557
NRGSUP;KTOE;XK;Kosovo*;2022;2658.464
NRGSUP;KTOE;XK;Kosovo*;2023;2549.952
PEC2020-2030;KTOE;UA;Ukraine;2004;134981.030
PEC2020-2030;KTOE;UA;Ukraine;2005;132654.278
PEC2020-2030;KTOE;UA;Ukraine;2006;127831.294
PEC2020-2030;KTOE;UA;Ukraine;2007;132008.780
PEC2020-2030;KTOE;UA;Ukraine;2008;127682.076
PEC2020-2030;KTOE;UA;Ukraine;2009;110576.242
PEC2020-2030;KTOE;UA;Ukraine;2010;127233.148
PEC2020-2030;KTOE;UA;Ukraine;2011;120839.207
PEC2020-2030;KTOE;UA;Ukraine;2012;116783.328
PEC2020-2030;KTOE;UA;Ukraine;2013;110453.972
PEC2020-2030;KTOE;UA;Ukraine;2014;101645.140
PEC2020-2030;KTOE;UA;Ukraine;2015;89143.423
PEC2020-2030;KTOE;UA;Ukraine;2016;88340.405
PEC2020-2030;KTOE;UA;Ukraine;2017;86700.196
PEC2020-2030;KTOE;UA;Ukraine;2018;90686.528
PEC2020-2030;KTOE;UA;Ukraine;2019;86153.549
PEC2020-2030;KTOE;UA;Ukraine;2020;82804.234
PEC2020-2030;KTOE;UK;United Kingdom;2004;221431.235
PEC2020-2030;KTOE;UK;United Kingdom;2005;223477.782
PEC2020-2030;KTOE;UK;United Kingdom;2006;220412.942
PEC2020-2030;KTOE;UK;United Kingdom;2007;214501.504
PEC2020-2030;KTOE;UK;United Kingdom;2008;211797.737
PEC2020-2030;KTOE;UK;United Kingdom;2009;195991.620
PEC2020-2030;KTOE;UK;United Kingdom;2010;205093.171
PEC2020-2030;KTOE;UK;United Kingdom;2011;190088.586
PEC2020-2030;KTOE;UK;United Kingdom;2012;195148.749
PEC2020-2030;KTOE;UK;United Kingdom;2013;191629.089
PEC2020-2030;KTOE;UK;United Kingdom;2014;180717.605
PEC2020-2030;KTOE;UK;United Kingdom;2015;182604.775
PEC2020-2030;KTOE;UK;United Kingdom;2016;179439.239
PEC2020-2030;KTOE;UK;United Kingdom;2017;177271.285
PEC2020-2030;KTOE;UK;United Kingdom;2018;177220.208
PEC2020-2030;KTOE;UK;United Kingdom;2019;174296.992
