country;year;co2;co2_per_capita;primary_energy_consumption;population;gdp;annual_co2_tonnes;energy_available_final_consumption_ktoe;gross_available_energy_ktoe;net_energy_supply_ktoe;renewables_share_pct;public_rd_investment;private_rd_investment;clean_energy_patents;ghg_total_kt_co2eq;ghg_agriculture_kt_co2eq;ghg_buildings_kt_co2eq;ghg_dom_avi_kt_co2eq;ghg_dom_ship_kt_co2eq;ghg_energy_kt_co2eq;ghg_indirect_kt_co2eq;ghg_industry_kt_co2eq;ghg_off-shore_kt_co2eq;ghg_transport_kt_co2eq;ghg_waste_kt_co2eq
Czechia;2021;96.645;9.177;466.406;10530683.0;334729445376.0;96629410.0;28249.922;42727.036;42573.974;17.614;;;;123524.8968198045;8047.826331374348;12922.2851339912;18.5991617284;12.7502456436;47291.3268994179;260.79296392591857;30659.2008370237;;18955.10963653231;5357.00561016528
Czechia;2022;95.108;8.911;455.731;10673216.0;342966829056.0;95039670.0;27183.08;41848.093;41583.337;18.123;;;;121916.2152658929;8202.85718097132;11688.7197132448;18.5991617284;9.5629199346;47851.3583263085;252.9003913990672;29093.0941043008;;19445.025114377662;5354.098353627241
Czechia;2023;85.624;7.921;423.373;10809722.0;;83232250.0;25304.997;38439.58;38098.293;18.555;;;;108833.11329712748;8127.386458466062;9807.1927502194;18.5991617284;12.750285550585;39292.40016306669;226.5250497499647;26135.2155961877;;19932.0914881426;5280.95234401755
Denmark;2004;55.093;10.194;241.652;5404594.0;222528946176.0;55100010.0;14862.504;21096.745;19515.58;14.839;46.540083107;225.2752317;55.075636036;69687.6599693984;11122.07801087169;7034.03877935569;96.046663451599;520.19991117;24721.9366828331;203.934427124416;11499.1628184415;669.51532686379;12530.685862499;1290.06148678783
Denmark;2005;51.527;9.508;233.617;5419551.0;229074714624.0;51534924.0;14674.401;20593.03;18956.934;15.955;69.976955928;312.170488;77.877671364;65970.9179474865;10896.83315229709;6987.500348731161;102.2425267;603.514795182;21420.2350403685;196.4064572922196;11266.4033296095;576.50453230348;12653.7223675048;1267.55539749855
Denmark;2006;59.492;10.941;255.481;5437421.0;239411019776.0;59500240.0;14971.891;22246.762;20363.739;16.332;80.692660705;222.2768432;67.806521532;73174.731407787;10671.96612260676;6764.07445053437;108.4380801592;546.2636523864;29124.0833665477;200.6065881443736;10925.882550385599;548.17960474642;12996.8496610598;1288.38733121604
Denmark;2007;54.698;10.015;243.401;5461604.0;242913738752.0;54709350.0;15053.851;21840.775;19890.416;17.747;99.715850753;395.9452145;118.43824271;68677.0669546901;10917.975859865739;6387.63896988166;127.0256627;476.4495777354;24419.0053445566;190.9829445403376;10734.4910369371;556.54460610475;13605.9104060333;1261.04254633641
Denmark;2008;51.246;9.328;234.872;5493766.0;243090604032.0;51256330.0;14598.923;21139.886;19337.792;18.543;85.096147109;647.8071168;164.816371806;64976.2937643226;10571.19045943253;6223.24300413624;133.2212233636;610.2028157784;22370.8822455022;182.0820110057259;9879.96024775582;480.17703106464;13308.7440578159;1216.59066846736
Denmark;2009;48.84;8.843;220.807;5523168.0;232507375616.0;48851416.0;14096.974;19949.646;18660.289;19.948;102.200945455;625.0709472;163.768165446;62742.5851734307;10621.672915287;6136.95976142532;133.2212233636;565.7644561038;22357.4857391339;166.2063436000813;8550.66693600607;373.03005056229;12609.084123683899;1228.49362426316
Denmark;2010;49.179;8.865;235.977;5547866.0;238190231552.0;49189692.0;14928.955;21019.868;19521.311;21.888;174.160422821;573.1451702;173.59858405399999;63129.205606311996;10915.74891389423;6528.06860387095;139.4109908312;489.5751167916;22401.5492270545;160.0632606359657;8431.12080222199;329.0743923772;12524.9426259492;1209.65167268528
Denmark;2011;44.227;7.939;220.975;5570846.0;242757632000.0;44236864.0;14135.026;19643.441;18114.789;23.389;167.889660707;847.9623668;261.754370865;57817.04324408265;10808.859941433431;5807.87949742105;133.2154301676;477.0121927488;18178.2852340028;147.62652871154262;8524.88104169048;334.84936556625;12194.2349716114;1210.19904072899
Denmark;2012;39.853;7.127;205.243;5591912.0;243307495424.0;39861260.0;13827.596;18683.337;17327.781;25.465;149.26989773;715.4375967000001;220.274158324;52959.77787107355;10854.60891281763;5483.95686531313;114.6278476268;464.4495968352;14875.7299780687;133.5860980712875;8388.5853916259;298.41429291495;11158.3843697352;1187.43451806485
Denmark;2013;41.755;7.436;211.702;5615334.0;245578366976.0;41763010.0;13691.179;18899.497;17439.277;27.173;159.97164959900002;663.747725;241.744027555;54554.24307737958;10703.99752939941;5486.3523218786795;111.5300708972;470.5746817716;17173.6987608319;129.9264150745189;8030.484186009;317.56398049098;10941.226859662;1188.888271364
Denmark;2014;37.565;6.656;203.564;5643793.0;249555238912.0;37571384.0;13051.913;18077.437;16439.559;29.31;149.19503497099998;729.443945;238.608099751;50384.96475900683;10740.83854179414;4721.81806934578;108.4322941676;375.3223621494;13674.5000903988;119.6763887272018;7968.534455086639;337.21674871053;11131.6276186414;1206.99818998544
Denmark;2015;35.102;6.176;198.975;5683698.0;255401312256.0;35110572.0;13455.633;18030.959;16382.299;30.469;144.084913913;640.052309;253.572312008;48238.52332944761;10841.00914162568;4915.10521352348;100.7156219816;421.0964397048;10778.5163711146;118.67922119085229;7911.2779210611;319.29932374351;11628.1350999375;1204.68897556388
Denmark;2016;36.906;6.443;201.601;5728198.0;263691534336.0;36916560.0;13864.1;18415.091;16798.161;31.715;98.786237761;751.2797019999999;311.72123279100003;49983.95699341697;10869.53212465136;4981.55112886659;104.5478645912;365.6923729644;12110.0315473791;117.2756773718966;8016.2807107675;387.47266222587;11836.2449460826;1195.3279585166
Denmark;2017;34.652;6.011;202.985;5765168.0;271132213248.0;34664620.0;14119.648;18401.408;16890.714;34.387;81.809028095;276.3031;0.0;47703.0408327675;10854.61089776966;4873.51651957768;99.799867588;351.9065956914;9649.0110658705;113.85136012015678;8395.87272233342;330.5457103503;11839.0896646461;1194.83642882082
Denmark;2018;34.602;5.972;200.118;5793825.0;276526465024.0;34608956.0;14144.166;18490.687;16873.809;35.159;80.29258769;0.0;0.0;47668.09862171038;10798.26255826099;4762.751833076491;94.4523294132;365.1215013648;9724.5953092504;108.33721150290529;8313.10979456821;319.40594380148;11996.6756082179;1185.38653225417
Denmark;2019;30.942;5.321;196.046;5814619.0;280656347136.0;30950284.0;13984.303;18103.759;16318.062;37.02;0.0;0.0;0.0;44030.4397009072;10925.97178255048;4573.46948469654;94.751637534;380.1689156484;6861.0533280465;99.6447691756796;8041.573440449;214.4478413369;11709.1298939832;1130.22860748611
Denmark;2020;28.294;4.852;176.485;5831530.0;275058360320.0;28299676.0;13532.556;16583.171;15693.913;31.681;0.0;0.0;0.0;41874.22429656322;11204.071342325671;4403.32250000371;50.863891867199;367.644359853;5926.45487552893;91.6329807807479;7837.42877858576;152.40096012332;10761.7674508416;1078.63715665324
Denmark;2021;29.588;5.052;189.435;5856773.0;288414400512.0;29603524.0;13961.952;17420.078;16517.043;41.494;;;;43256.27624601669;10754.25116267826;4532.60374282235;54.4925134904;431.924616618;7033.27877438979;95.3573452694928;8256.53509246073;144.52628239559;10893.6390806659;1059.66763522638
Denmark;2022;28.432;4.817;197.278;5902898.0;299429003264.0;29094320.0;13183.793;17025.154;15759.235;41.368;;;;41553.5042289737;10297.70165398737;4166.16127382206;73.1419372496;380.4845363214;6729.412067572081;87.5248940505328;7832.77207904233;131.0222349916;10820.6646500901;1034.6189018468801
Denmark;2023;27.265;4.584;195.523;5948134.0;;28831184.0;13166.332;16804.105;15415.999;43.728;;;;38946.05605957086;10019.96360092677;4079.750219164;73.240947484619;365.45055172655;5152.43573491111;79.2508115644477;7261.82543348619;118.12511950689;10783.3000862467;1012.71355455404
Estonia;2004;17.322;12.712;64.106;1362682.0;28392968192.0;17322094.0;3040.867;5543.306;5363.128;18.42;0.0;6.960017000000001;2.649999976;24151.907959843;2167.3285789117;939.20645731562;6.6170045132;25.5007980738;12643.611561524;61.173909059978;4751.3535599048;;2049.651067932;1507.4650226078
Estonia;2005;17.09;12.614;64.464;1354847.0;30566893568.0;17089780.0;3177.948;5613.894;5444.698;17.478;0.0;0.0;2.0;24082.5906325004;2132.209922263;901.528502117;7.8654621936;25.5007980738;12413.275632351;60.047766315188;4945.8623243343;;2152.1261232762;1444.1741015762
Estonia;2006;16.438;12.205;63.68;1346884.0;33162229760.0;16438181.0;3277.887;5657.882;5397.419;16.011;0.0;0.0;0.0;23417.5559594012;2047.4101300437;816.72019709056;4.7181543556;22.3131580956;11653.09913199;58.078703345273;5026.8188704886;;2314.2713653131;1474.1262486793
Estonia;2007;19.93;14.866;73.746;1340709.0;35115520000.0;19930490.0;3705.365;6617.436;6316.504;17.139;0.0;10.412837000000001;5.0857142280000005;27228.7797922104;2077.6224554078;825.85768996593;5.2478218436;25.5007980738;14643.914825693;65.527970279777;5578.9786649179;;2420.8829516443;1585.2466143841
Estonia;2008;17.815;13.324;67.856;1337078.0;32659892224.0;17814804.0;3221.668;5841.593;5528.161;18.811;0.0;5.156503;8.230158776;25166.6031982514;2180.9427775483;811.38607443138;8.5408242628;22.3131580956;12639.50789256;59.948782928071;5484.9750718807;;2323.1394922105;1635.8491243337
Estonia;2009;14.405;10.794;58.727;1334528.0;27402481664.0;14404987.0;2411.121;4654.493;4398.795;23.009;0.0;4.37928;0.941458538;21817.344774442998;2213.3311630835;766.1014978147;3.2000359832;25.5007980738;10289.873356682;52.390521203779;4622.6012644097;;2135.250402776;1709.0957344159
Estonia;2010;18.965;14.244;73.147;1331450.0;27586969600.0;18964736.0;3137.385;6139.998;5890.755;24.575;0.0;16.632283;4.681019407;26756.6821911548;2209.3690341343;782.05073144731;2.816055872;25.5007980738;14483.603327764;61.847536592973;5140.9479659919;;2254.9524294541;1795.5943118241
Estonia;2011;18.948;14.275;72.963;1327366.0;29217294336.0;18948026.0;2951.098;5952.983;5725.04;25.515;8.237;7.602106;4.0;26876.326919670202;2259.5223942222;854.81651046484;3.4169100364;15.9378856218;14175.156525154;58.932500193562;5489.3831742396;;2258.4911035357;1760.669916202
Estonia;2012;17.761;13.429;73.488;1322616.0;30160490496.0;17761414.0;2674.186;5679.518;5228.464;25.586;2.067;4.960203;1.37500003;25853.0455028176;2321.4830863099;882.43494915702;3.038960008;12.7502456436;12680.240776227;55.150648201474;5835.1298151192;;2291.873606956;1770.9434151947
Estonia;2013;19.634;14.898;77.463;1317921.0;30600421376.0;19633820.0;3009.947;6294.586;5839.319;25.356;39.357;4.828533999999999;1.285714269;28403.1141919834;2400.3651095859;873.3426229411;3.9281774868;12.7502456436;14405.762515105;62.539111074527;6586.5164668304;;2240.4184458794;1817.4914974374
Estonia;2014;18.784;14.29;74.161;1314456.0;31521830912.0;18783952.0;2814.422;5900.275;5538.862;26.13;43.774;15.350141;5.666666747;27631.8320192208;2477.6420130451;957.33427541571;3.9652801468;19.1255256;13249.921911225;60.064138978505;6775.27289993;;2235.8209280398;1852.6850468393
Estonia;2015;15.78;12.004;68.626;1314581.0;32106016768.0;15779627.0;2451.773;5135.77;4800.803;28.987;39.207;2.723099;1.99999994;25910.6028273396;2568.9493169465;954.77596688556;4.1884868676;19.1255256;10403.990534521;58.307123439142;7810.4711828192;;2301.7560601218;1789.0386301387
Estonia;2016;17.433;13.248;70.763;1315850.0;33119084544.0;17432910.0;3341.331;6292.83;5978.413;29.232;56.446999999999996;13.308359;7.000000045;25299.001451705;2400.2712724545;968.81698468863;3.4108727492;15.9378856218;11828.618503258;59.191122784983;5924.7748288697;;2355.3709163329;1742.6090649446
Estonia;2017;18.616;14.131;78.484;1317432.0;35037376512.0;18616038.0;3053.725;6234.383;5853.264;29.538;21.798;6.967284;0.0;26782.138130818;2435.2955081291;946.34721597079;3.6027115124;20.8657987776;12643.806962992;63.498257361164;6440.8990118324;;2431.0161187756;1796.8065454669
Estonia;2018;17.801;13.465;77.879;1321971.0;36363239424.0;17800688.0;2963.18;6024.017;5648.229;29.97;0.0;0.0;0.0;28544.6614957812;2445.5696983538;941.84010689256;4.0210782248;20.4738826374;11532.276757353;62.312366951882;9205.5513399313;;2473.8650400021;1858.7512254351
Estonia;2019;12.288;9.261;62.761;1326821.0;37723176960.0;12288094.0;2965.079;5100.247;4848.194;31.73;0.0;0.0;0.0;19875.288235543398;2539.7050164853;888.94532917084;3.8940934704;16.989879321;5827.1825836223;51.397128351159;6781.8207612891;;2452.5653845986;1312.7880592352
Estonia;2020;9.198;6.918;58.733;1329674.0;37515272192.0;9198245.0;2955.812;4790.147;4472.653;30.069;0.0;0.0;0.0;16016.2455991146;2568.3230112751;875.78427972375;3.6214141348;20.4325337898;3554.9540603758;46.680724762475;5880.5108992901;;2276.5226730427;789.41600272045
Estonia;2021;10.391;7.802;61.401;1331750.0;40521482240.0;10390915.0;2949.449;4909.527;4564.345;37.342;;;;16718.9131501538;2459.9536935321;805.24777068297;5.6535232208;18.806916492;4923.0310237532;47.563593504985;5267.7123750776;;2401.9000883519;789.04416553819
Estonia;2022;11.757;8.708;63.392;1350092.0;39999856640.0;11966227.0;2860.786;5163.309;4796.355;38.542;;;;18744.0194758468;2424.6055814154;742.8771639174;4.8852604136;18.3125560752;6594.2547976764;49.096304451124;5693.0352612849;;2475.7754996474;741.17705096566
Estonia;2023;10.019;7.328;55.513;1367194.0;;8744257.0;2625.71;4489.635;4206.437;40.95;;;;14984.304728256562;2382.2185036346;685.19336523396;5.5917280449728;20.585397682588;3275.3067650307;43.70143012097;5491.4774553416;;2476.45249959;603.77758357668
Finland;2004;68.946;13.187;393.254;5228144.0;187633926144.0;68946000.0;26375.823;38252.556;37314.381;29.232;79.989;156.243743;57.943617094000004;87935.03211126216;6668.9552996803;6715.4427061742035;325.2846837368;473.7838438698;36081.57365530772;329.104704046299;19911.342955479973;;11990.7545945044;5438.7896684642865
Finland;2005;57.064;10.877;357.548;5246083.0;192990740480.0;57064000.0;25264.459;35353.875;34422.467;28.814;78.783;285.2021168;84.36661279399999;75205.85703830214;6609.875025233695;6463.231476850691;309.78909193399;480.2839079496;24218.99543313945;286.23560878302;19705.030761567235;;12016.9917609591;5115.423971885766
Finland;2006;68.373;12.983;383.512;5266247.0;200966848512.0;68374000.0;26421.187;38507.733;37477.258;30.043;100.949;266.183874;73.429305323;87463.74352862364;6624.749332458486;6251.937200417092;294.3056844884;515.0534232738;35981.7791474591;320.487503788534;19876.645610367177;;12178.835497429;5419.9501289425825
Finland;2007;66.764;12.624;382.192;5288716.0;211541393408.0;66764000.0;26377.103;37877.456;36876.126;29.561;142.838;318.6219162;79.337025225;85633.3952730001;6612.321418739276;6278.826230540688;275.71840453239;530.697100164;33705.63044122172;312.864635238426;20127.77256156169;;12518.6414182902;5270.923062712277
Finland;2008;58.625;11.033;368.496;5313381.0;213226094592.0;58625000.0;25729.553;36375.058;35387.592;31.071;168.798;347.88436420000005;81.233267283;76728.08551200308;6477.433466018816;5610.841234177268;266.4247645544;439.8978155178;26862.21240222326;285.769798859399;19830.133215741418;;11985.3387241084;4970.034090801106
Finland;2009;55.92;10.474;341.288;5338855.0;195739123712.0;55921000.0;24009.283;33864.827;33102.44;31.045;233.46;307.0018905;81.06413269100001;73119.75146930826;6510.067718313008;5581.03131192183;241.6416285544;452.6361979557;27069.601691500688;257.842006022679;17046.107780122744;;11422.0952082306;4538.727926686159
Finland;2010;64.092;11.95;371.291;5363347.0;201746022400.0;64092004.0;26307.0;37003.181;36250.333;32.166;268.952;480.3222559;120.794032837;82938.13123389536;6601.9464007704355;6037.538956519289;235.44576530599;519.3000164319;33341.04625633194;284.080367507251;19293.89691428914;;11868.2024973519;4756.674059387416
Finland;2011;56.647;10.513;349.923;5388236.0;207084306432.0;56646000.0;25468.471;35635.262;34795.937;32.532;254.673;431.5787236;125.788826758;74701.45527650397;6543.949247852485;5185.76103356931;263.32668524;494.5695656241;26905.56598669213;269.795743483102;18768.722000542937;;11687.906444889;4581.85856861142
Finland;2012;51.155;9.449;340.459;5413978.0;204190203904.0;51154000.0;25150.448;34295.005;33555.392;34.222;232.613;507.5220842;177.853722588;68641.86051623247;6537.057980764504;5514.513027135024;219.956269284;459.8187483594;22112.32991731042;257.143184187431;17678.376779277005;;11457.1450996298;4405.519510286418
Finland;2013;51.719;9.509;341.801;5439058.0;202349019136.0;51719000.0;24100.857;33751.786;32985.287;36.63;233.645;486.05814039999996;183.656531577;69564.00342187271;6599.7594641567575;5067.337727846794;188.9772700356;453.6369166008;23380.427559232437;254.68088554766098;17958.550353268198;;11329.4209163932;4331.212328791966
Finland;2014;47.622;8.719;329.823;5461686.0;201610625024.0;47622000.0;25167.909;34444.261;33720.799;38.633;217.709;520.1252482;188.54673748300002;65562.62880140549;6623.681884892819;4954.984649451375;188.9772700356;394.0614072855;20882.76916989097;251.538434005236;17807.471747668544;;10253.7649293225;4205.379308853776
Finland;2015;44.192;8.065;328.893;5479718.0;202706714624.0;44192000.0;24057.468;32958.648;32022.519;39.23;238.91;457.238342;141.339683489;61791.193424013276;6617.414771918378;4900.87785049668;182.781709372;400.6364901771;17724.4609489947;242.59376169600898;17394.98680293613;;10245.3694183907;4082.071670031822
Finland;2016;47.251;8.598;334.083;5495469.0;208405725184.0;47252000.0;25141.874;34150.102;33221.313;38.943;165.34;435.369731;139.317399766;64607.363581884434;6629.5716738066085;5069.633258075673;185.8794861016;375.3055163571;19324.22596501782;250.301376027804;17280.4920684527;;11488.170574542899;4003.783663502345
Finland;2017;44.657;8.107;327.216;5508399.0;215058874368.0;44657000.0;25965.142;34609.346;33574.369;40.857;182.787;167.684528;0.0;61547.33013721382;6516.37547917301;4937.168542407732;192.07534935;388.1059674468;17509.37421241323;252.535105176458;17016.673926355532;;10860.461295323199;3874.560259568382
Finland;2018;45.734;8.292;333.841;5515732.0;217509953536.0;45736000.0;26357.591;35236.082;34131.262;41.185;0.0;0.0;0.0;62980.31322093096;6494.48511666708;4674.224910529197;210.66262930599;388.1057283591;18835.73941473985;259.675524007094;17180.337971018722;;11046.2588263345;3890.8230999692832
Finland;2019;42.442;7.686;326.982;5521755.0;220173893632.0;42444000.0;25716.038;34545.342;33369.792;42.807;0.0;0.0;0.0;59607.039174265046;6554.425613525632;4750.58402624597;201.368989328;400.7936033586;16229.59485701443;255.35085965397997;16706.015163594428;;10645.385958324601;3863.520103219692
Finland;2020;37.7;6.818;313.95;5529617.0;214988898304.0;37720000.0;24703.93;32433.176;31840.931;43.939;0.0;0.0;0.0;54346.46982761667;6548.195957741769;4638.365282681474;86.7469276928;336.8916212067;12948.35553699781;229.912632486746;15818.33796260967;;10025.3209272512;3714.342978948051
Finland;2021;37.798;6.821;320.64;5541068.0;221538484224.0;37820000.0;25696.834;33987.064;33429.335;42.819;;;;55402.59740892545;6343.452905422674;4309.779392844749;77.4532877148;340.5371960841;13555.90587396224;239.333452124467;15785.339050678205;;9577.0639586288;5173.732291464356
Finland;2022;36.367;6.53;320.73;5569299.0;226154840064.0;36337000.0;24284.424;32831.37;31962.514;47.74;;;;54091.55972263653;6179.1507482473235;4194.471664273211;133.2154301676;329.8905776658;12730.20704360065;221.55838776034602;14480.868337199796;;9337.6715983138;6484.525935408283
Finland;2023;31.622;5.646;332.156;5601185.0;;31799000.0;23947.811;33424.34;32511.136;50.784;;;;49873.98413035768;6092.015947538008;3711.174426472805;133.2154301676;299.86408609458;9454.938954663321;205.2757270595989;14085.82278777187;;8984.6727449508;6907.00402563901
France;2004;413.379;6.757;3180.13;61175243.0;2196883505152.0;414073000.0;168408.388;278630.197;270464.293;9.319;842.345;772.3855363;294.547937244;541163.7065256262;82751.3571697068;111982.67703163017;2673.6079769584;1615.9562466684;49485.113521307045;1545.259264797301;135160.06438247656;;130331.89598834146;25617.774943739743
France;2005;415.795;6.747;3154.079;61625030.0;2238790500352.0;416342900.0;166938.583;279715.492;271724.384;9.272;863.779;870.5816003;323.015742533;541879.1571115983;80404.29690635786;108951.89837241339;2651.9287062644;1450.5081983274;59007.53806505305;1477.243121233252;134155.67012834092;;128182.89970411976;25597.173909487374
France;2006;406.157;6.546;3128.931;62049831.0;2297018187776.0;406669020.0;164416.625;275800.862;267466.791;8.936;879.0219999999999;957.4116235;345.92748183;528198.1283436392;79862.53691309292;103529.03131655703;2645.732843016;1491.7459532766;54369.180794409345;1389.2651433128199;130979.6166673713;;128459.08277629309;25471.93593630925
France;2007;396.01;6.343;3075.79;62432438.0;2354672041984.0;396461200.0;161699.616;273383.172;264774.813;9.426;943.027;1408.5585962;439.94772198000004;522875.7458689703;81923.86349602234;94485.70611456924;2645.732843016;1547.9341123614;55486.74448083287;1337.660774454702;132108.38527834616;;127553.91405365863;25785.804715711187
France;2008;389.094;6.198;3084.845;62780187.0;2362451689472.0;389794300.0;163470.262;274567.207;266265.985;11.188;1038.411;1545.3580815;538.0683903199999;515523.6224921006;80779.3770558192;101455.80203143119;2648.8184487428;1478.3879986188;50847.13360074833;1268.026457774628;129479.54415282955;;121580.77865961964;25985.75408651907
France;2009;370.876;5.877;2908.91;63106461.0;2295353049088.0;371404200.0;157302.049;263931.347;256163.96;12.215;1146.3229999999999;1998.1087711;654.32422966;501292.2858372346;80075.70936284539;103313.22543094428;2515.6392701164;1493.7936906084;51791.007889077926;1191.805948344818;115091.967163899;;120289.81511626563;25529.321965133724
France;2010;376.457;5.936;3001.231;63417366.0;2342490472448.0;377079400.0;161508.816;272001.499;264200.164;12.671;1116.094;2105.1606763;760.6981667700001;510805.1035826673;81290.799637561;101586.05862632292;2435.0702209143;1499.7615685386;54491.44229490873;1161.513189727407;121887.05409869924;;120692.60187530662;25760.802070689526
France;2011;354.375;5.56;2897.027;63733777.0;2393401982976.0;355126820.0;155629.417;267396.828;257133.351;10.813;1248.644;2393.4836076;904.711981;493171.4494694446;77854.71334442998;86959.59583503543;4524.1205844528;1440.1799050296;46555.80140365602;1114.465407955329;125988.61313549355;;123338.05207041894;25395.90778297158
France;2012;356.439;5.564;2894.028;64058465.0;2400896417792.0;358100260.0;159713.51;267546.563;257696.274;13.239;1258.201;2222.2830024;1059.45148211;495353.3447916919;78866.98521663905;92519.53167345007;4538.581885632;1432.2112204122;50824.00830863984;1086.85005638911;118589.38742729885;;122202.74190929615;25293.04709393356
France;2013;358.703;5.571;2924.146;64387736.0;2414733688832.0;360013340.0;162213.079;268737.617;259317.319;13.88;1269.203;2263.5932843;1037.31312665;490001.0539407193;79022.06782033863;96225.38366265302;4479.1645476129;1442.4275159226;49178.93451214358;1047.785329813716;113182.4888730723;;121278.06788377915;24144.733795385357
France;2014;326.842;5.052;2796.844;64692495.0;2437822808064.0;327808770.0;152411.043;257913.243;249072.501;14.362;1223.377;1865.1272613;938.39775243;455854.0955204869;79457.41518450902;79989.01808549862;4290.5870749212;1439.4593336586;37116.3694603391;965.5189956448371;107335.24696007335;;121572.85881822578;23687.62160761519
France;2015;331.49;5.106;2822.273;64916336.0;2464953663488.0;332131000.0;156385.717;262125.908;253629.951;14.803;1204.8980000000001;1682.2592125;880.37513007;461670.6810340585;80317.4084026509;83518.55564733264;4284.8648441959;1454.0546831256;39559.062669784944;939.4456753879903;105205.35523918408;;122896.14327720391;23495.790595195376
France;2016;334.2;5.135;2765.453;65086852.0;2491956330496.0;335496400.0;157546.566;257623.466;249300.843;15.451;1112.482;1561.6926944;739.41910394;462962.1948438093;79260.18670947611;82947.88036558725;4418.9732283509;1427.158352781;41706.680645148816;920.8770449952864;105727.13696403526;;123290.72244269132;23262.579090742125
France;2017;337.101;5.164;2754.919;65284775.0;2549057585152.0;338368030.0;157250.356;257864.628;249301.178;15.847;1123.64;497.504863;0.0;465770.3968064612;78876.89358696384;82635.261082253;4568.1212026688;1418.0117384856;46131.43824130247;893.8471717350516;104136.13254344145;;123813.91362816912;23296.7776114438
France;2018;321.94;4.914;2788.956;65519539.0;2596599234560.0;323101730.0;154500.695;256876.492;247714.242;16.384;1168.961;0.0;0.0;452349.0709987051;77362.70495365385;79657.83508890406;4804.9097695316;1411.2952900353;37196.62060373696;832.7991124448869;107037.62796128039;;120858.27019504423;23187.008024072296
France;2019;315.015;4.793;2729.562;65729460.0;2644453883904.0;316320800.0;154078.898;253608.393;244377.363;17.174;0.0;0.0;0.0;443901.4209685017;76408.46597965571;77563.50225186502;4883.4343416421;1436.9688470007;36406.50286434042;806.325740139404;102694.17573406483;;120368.76166028046;23333.28354951273
France;2020;280.49;4.256;2441.166;65905273.0;2438594035712.0;281515500.0;141402.039;224834.266;221358.822;19.109;0.0;0.0;0.0;401586.3670878936;71484.17329111314;75231.50666320544;3005.3330896987;1245.7627408239;33118.889792747745;693.5005096053898;90980.63547359494;;102784.16420586067;23042.40132124307
France;2021;305.607;4.625;2593.625;66083547.0;2604822691840.0;307271840.0;152610.769;243539.944;239728.259;19.391;;;;430878.2194680942;72160.35542168077;78421.52204124948;3701.3113746161;1427.1861868302;35423.51442919781;750.1604820037015;101030.65779591561;;114988.80340797921;22974.708328621273
France;2022;293.502;4.428;2298.56;66277412.0;2671568748544.0;295303800.0;143038.466;221485.772;215445.191;20.33;;;;417181.0198996054;69377.77212839037;67148.5748855964;4726.888716702;1565.0531328552;37349.6732167124;722.5891539577987;95046.59217910016;;118421.23110515844;22822.64538113353
France;2023;272.476;4.101;2406.633;66438828.0;;270262660.0;140450.994;225612.377;219086.619;22.462;;;;390742.9051136168;68295.60226651706;62006.17689325064;4258.8617855138;1541.3343218646;28667.173411481075;659.89845290668;88077.76255527354;;114815.54615771165;22420.549269099072
Germany;2004;876.57;10.678;4009.893;82092706.0;2894624980992.0;876569860.0;236848.3;350455.498;340909.624;6.207;369.614;3341.5411203;1113.4766367;1007159.9480202784;66322.24184811475;166982.3331706487;2450.5231833692;870.2114148;359178.09940533724;2072.1951891387366;219902.0066160661;;162948.13753905715;26434.199653741318
Germany;2005;867.881;10.578;3962.635;82046731.0;2945460994048.0;867880500.0;235941.059;348965.483;339031.16;7.167;391.796;4120.5463197;1223.6632243699999;980816.6803939627;65431.86338558993;163591.3268341278;2537.2704002924;1004.0900640696;354358.5836948108;1958.5804015180968;212830.14624996914;;154155.79858230983;24949.02078127722
Germany;2006;886.434;10.85;4062.387;81701971.0;3086359199744.0;886434300.0;243618.27;359623.625;349207.463;8.466;395.68;4746.8316815;1389.240368984;987456.8867139956;63104.064493357626;172316.9192425497;2611.61343769;857.4611691564;358274.10019667324;1936.7261739430703;213109.11320868187;;152013.1803341236;23233.70845782021
Germany;2007;846.116;10.408;3893.423;81298546.0;3220275724288.0;846152960.0;227141.243;342528.52;331311.589;10.039;414.414;6149.6705488;1773.8165340159999;959377.9016900199;64308.071230862275;133276.166403111;2639.4885644279;911.6500984956;371466.897604049;1845.138203737991;216503.32083720728;;146728.06747234284;21699.10127578398
Germany;2008;856.607;10.561;3934.666;81110781.0;3289020366848.0;856642500.0;233613.955;346715.338;335474.274;10.072;477.244;6733.3156957;2028.23130498;958307.9551098197;64788.208807307376;157941.672336554;2636.3965808944;933.9632565912;350163.739942274;1780.2820382515042;212681.46002303727;;147173.996214674;20208.23591023611
Germany;2009;789.951;9.76;3692.178;80935275.0;3136502104064.0;789983940.0;220558.997;324246.861;313472.064;10.851;596.977;7990.795292;2327.6778063379998;892940.3422211746;64611.15488477215;146684.44743472806;2549.655741778;889.3369329174;323167.6366219445;1666.4101796350594;189406.13496587818;;145400.7146650163;18564.85079450585
Germany;2010;826.68;10.227;3847.151;80830917.0;3301123031040.0;826704700.0;233131.667;341023.672;330303.551;11.667;618.5360000000001;9385.2590422;2790.77841465;939306.2030509167;65430.78385287752;154962.9995305116;2382.3574398516;863.8361348436;341307.2347421452;1658.1353968759006;208804.8259235262;;146617.4005942944;17278.62943598603
